videoID,Comment,publishedAt,Channel,Label,Label2,Label3
efLip7vhUC0,just put the blame on china. or wuhan virus. or china brutal lockdown.,2020-07-14T23:50:48Z,CNN,Hate,,Hate
b8dGSyHnGF0,"Great leader, take risk for the people, but the best medication is self psycology more! Poor people, homeless people not contracted with this china virus! Trump is realy strong man!",2020-10-10T02:21:21Z,foxNews,Hate,,Hate
X9ewRNj3tTE,China is blame shifting and already threatened serious economic consequences if they pursue a wuhan virus investigation.....I'm on the side china should be investigated and Be held responsible for what was kn their power to prevent.  Which is all of it,2020-04-30T06:01:05Z,cbsNews,Hate,,Hate
bE68xVXf8Kw,"This is china virus not coronavirus , nothing can be too bad this never happens with any animal. China something fissy",2020-03-26T16:30:48Z,newyorkTimes,Hate,,Hate
pyLK1PpcJpY,This is to CNN viewers why doesnâ€™t CNN talk about Regeneron? A cure for the china virus.,2020-10-09T03:02:58Z,CNN,Hate,,Hate
khrHs98DBd0,"ABC Fake news all the time! Look you fake ABC Americans are laughing at you  do not talk about the China Virus until  the Rioters (who you protect) get out the streets spreading the China Virus, there all over Chicago, Oregon, Texas to name a few ,the place where they eat is a germ infested pool of viruses unwashed plates in septic water. There the ones spreading the china virus America knows this",2020-08-14T00:37:14Z,abcNews,Hate,,Hate
pyLK1PpcJpY,"Well, I am rooting for the china virus in this case. No more of that obese orange lunatic.",2020-10-09T07:12:06Z,CNN,Hate,,Hate
Ln9SmtV734o,"Let's look at what's left of the former democrat party. Identity politics, cancel culture, thugs in blm/antifa, burned blue cities and black owned businesses, lives (including children) murdered, deep state spying and lying, America divided/scared by china virus propaganda, false accusations/impeachment, brainwashed children hating everything, a failed public school system, an attempted coup, a squad who can't walk and chew gum at the same time, collusion/quid-pro-quo with russia/ukrane/china, warning terrorists of upcoming attacks and calling them heros, hate for all religion, live birth abortion, payoffs from enemies of the Free World, lapdog hacks in media, unfounded (bought off so called scientists)  claims of global warming, irrational political correctness, added pork to crisis relief funds, total disregard of our Constitution/rule of law, attempts to shut down America and our economy to gain power, blaming President TRUMP for all this that they did, and a racist mentally ill presidential candidate. They have the nerve to want more money and our votes so that they will stop this that they caused equals I'm voting for Trump/Pence and the GOP Nov 3rd.",2020-08-28T20:54:32Z,foxNews,Hate,Non-hate,Non-hate
b8dGSyHnGF0,"""china virus"" ok mr president you got my vote even if im not from america ahhah",2020-10-11T18:11:22Z,foxNews,Hate,,Hate
8SYI9mtjBSc,Cnn you guy have some thing NEW    except wuhan virus from china I am sick of you guy,2020-08-16T23:38:22Z,CNN,Hate,,Hate
SibTCJU-xjY,"What is this  fly talkin about trump has done great with responding to this china virus these  now life insects need to shut up ,they are just horse flies buzzing around taking up space and making people sick..",2020-09-06T21:35:29Z,foxNews,Hate,,Hate
U7ZkSwCqFac,Lmfaoooo china virus,2020-03-17T21:34:31Z,foxNews,Hate,,Hate
#NAME?,"Oh good god, he canâ€™t read. Whats up with the china virus? Pretty sure its called the trump virus, he certainly made it popular in the U.S.",2020-08-24T04:12:38Z,msnbc,Hate,,Hate
gPh9whUoBMo,Corona virus! What one ? The beer virus or the every year virus? The china virus,2020-09-21T19:02:25Z,msnbc,Hate,,Hate
PuTdNBn-C_U,"There is no virus.  They are reporting random deaths as ""china virus deaths""",2020-04-20T13:12:12Z,foxNews,Hate,,Hate
clMMubJiVwo,"china not only importing fake products also china virus as well. ðŸ‡¨ðŸ‡³ðŸ‡¨ðŸ‡³ðŸ‡¨ðŸ‡³ 10,000 Chinese already dead and counting. ðŸ™ðŸ™ðŸ™",2020-02-12T00:54:23Z,cbsNews,Hate,,Hate
9oFLmdix_mE,i still thinking about Donaltrump ( china virus) because it's from china,2020-04-04T03:10:05Z,cbsNews,Hate,,Hate
AwSPfA__0-U,"Trump said... ""hey advisors... this tax thing looks reeeeally bad.. How do we distract from this? People seem concerned about the china virus dying.. they like tests.. before I said less tests so cases go down, but now let's say more tests!! They'll be distracted by more tests.. fantastic""",2020-09-29T14:13:32Z,CNN,Hate,,Hate
mhJiyhSTwo8,"Why President didn't say ""china virus?""  ðŸ˜€  I love to hear that!  My bad...",2020-04-16T23:43:41Z,foxNews,Hate,,Hate
6kBPdivKxfs,"Only for information: the ""SPANISH FLU"" from 1918 never existed, it originated in KANSAS in the US - and was distributed all over the world from US troops. Better should be called the US - FLU. The SWINE FLU originated in mexiko and was also shared to the whole word via US. Please talk never ever again about the chinese virus - THE US in 1918 were responsible for around 18 million Â deadÂ  people worldwide",2020-04-03T07:05:30Z,foxNews,Hate,,Hate
hTiCKXdOQWY,"I talk you, kick aout CCP now china virus 1mounth gone",2020-10-02T16:43:45Z,foxNews,Hate,,Hate
9J3vrJNGxQA,First:not to be concerned. Sec:we got 300death in china 3th:first american died  Why slow cooking. Just give us the meal and tell us.we can't find for cure on this made in china virus. US & china Working as a team  Population your focusing... Thank you for ypur service. Time to go.,2020-02-09T09:11:23Z,nbcNews,Hate,,Hate
sPrbGU0Wyh4,I predict the china virus will magically disappear on November fourth 2020 and all lockdown will cease.,2020-08-19T13:21:12Z,foxNews,Hate,,Hate
4l8y_TLPCTg,I beat this crazy horrible china virus ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,2020-10-11T18:45:52Z,foxNews,Hate,,Hate
B1KYk2rtemg,"Its a hoax. Trump will use this to get out of having the remaining debate with Biden. And also later go on public to say ""see i had the china virus and nothing happened to me"". I thing Trump is plotting to create sympathy to win support in the election.    Yes, correct. Why did Hope Hicks join Trump on his campaign when she had been tested positive before?? Something fishy here. The story does not make sense.  I think Trump is lying to the American people. His aides r in on it.",2020-10-02T07:33:31Z,msnbc,Hate,,Hate
mhJiyhSTwo8,China lied people dies! wuhan virus,2020-04-16T23:42:03Z,foxNews,Hate,,Hate
AqjHOXzf1Zs,"ok,spanish flu,ebola virus,german measels,32 million dead from HIV ok thats right china virus,whos racist aai, Mr Trump is right,china virus ok.",2020-03-25T06:05:14Z,foxNews,Hate,,Hate
Yu9jpEmzymU,"China communist supporters like cnn, msnbc, democrats and Trump haters much be love this wuhan virus so much and will give it a BIG THANK YOU because now they have a chance to attack and devide the country for political game. They're more danger than this virus. What's the future for this nation if these people still reside in  US. None!",2020-03-17T14:27:02Z,foxNews,Hate,,Hate
GcmYbHkdTqk,"Il tasso di contagiositÃ  naturale del nuovo virsu Ã¨ stato dato dai mass media come r0 = 2,5. Il Corriere vi ha fatto riferimento in un articolo ""matematico""  spiegando che le quarantene servono ad abbassarlo. Peccato perÃ² che il valore di r0 sia di fantasia, una stima fatta non si sa come: infatti nessuno ha mai avuto occasione di misurarlo concretamente, dal momento che appena scoperto il morbo in Cina Ã¨ scattato l'isolamento, quindi i fenomeni sono stati osservati non in condizioni naturali bensÃ¬ in presenza di provvedimenti medici. L'ipotesi di avere conteggiato la contagiositÃ  nel breve periodo tra scoperta del morbo ed avvio dei provvedimenti di isolamento non ha senso, perchÃ© in quel momento iniziano i controlli, per cui emergono tutti gli infetti pregressi, dei quali prima non si aveva conoscenza. Questa Ã¨ solo una delle molte incongruenze riguardo tutti i dati diffusi. Riguardo la mortalitÃ , si noti che il 18 febbraio (quindi dopo due mesi e mezzo, visto che si Ã¨ cominicato che il covid19 avesse iniziato a diffondersi in Cina all'inizio di dicembre) l'OMS comunicava circa 75000 infetti e 1800 morti distribuiti su 65 paesi: si tratta di un terzo del pianeta, due miliardi e mezzo di persone! Significa circa 700 decessi/mese su 2.500.000.000 individui: uno ogni tre milioni e mezzo di persone.",2020-03-07T00:34:38Z,msnbc,Hate,,Hate
C5xdPctns3c,China has declared war on America unleashing the china virus on America. China must pay reparations for the loss of life and the damage to Americaâ€™s economy. The china flu was Weaponized in a bio lab in Wuhan. It originated in an intermediate horseshoe bat. But itâ€™s genome was changed to make it more contagious. There are no intermediate horseshoe bats sold in the wet markets in Wuhan or within 1000 miles of Wuhan! America mustache lies all companies owned by China in America.,2020-04-04T16:39:41Z,foxNews,Hate,,Hate
bE68xVXf8Kw,"now people knows even the richest country or claimed to be the number 1 in the world.. need to hand-in-hand help each others and other country, to solve this pandemics.. ask your government for Medical Emergency from China the country that been said â€œits China virusâ€ from your own president.. yet that the only country that been solving their spike and death from this Coronavirus.. at least people cannot be selfish and be more realistic this is not chinese virus even thot it came from Wuhan.. so dont just labelled everything..",2020-03-28T10:39:42Z,newyorkTimes,Hate,,Hate
qga88FlhUQY,"Il virus dell'influenza americana, scoppiato negli Stati Uniti a settembre, ha infettato il nuovo coronavirus, ma il governo italiano ha erroneamente designato la Cina come paese di origine.",2020-02-25T17:47:52Z,cbsNews,Hate,,Hate
#NAME?,"Cuomo is totally pissed off he couldn't cash in on the china virus!! He only got a small 1 million dollar donation for his campaign after signing the bill against lawsuits towards elderly home abuse and forced sick Patience's back into healthy environment which in turn killed over 10,000 deaths! COUMO is a compulsive liar and spineless prick!",2020-08-18T12:25:23Z,foxNews,Hate,,Hate
#NAME?,"I dont understand how anyone can hate this man. He's a non-politicin, who hasnt started any wars, is bringing our troops home, and is building a thriving economy regardless of the chinese virus. It's just unfathomable how any real hardworking american could be against him.",2020-03-06T22:50:16Z,foxNews,Hate,,Hate
lLd7XzAiVds,"And that's exactly what you're advocating when insisting on calling it the ""chinese virus"". There's absolutely no sense or reason to this.",2020-04-27T06:16:51Z,msnbc,Hate,,Hate
#NAME?,Anyone still think china virus is not a bioweapon?!,2020-03-26T20:04:24Z,foxNews,Hate,,Hate
99WnVAjWTrY,â€œI recommend American people to buy china virus ceramics instead of Tupperware â€œ                                       â€œJoe Biden â€œ,2020-03-18T21:06:44Z,LAtimes,Hate,,Hate
MLbxaCYgmpI,Coronavirus or Covid-19 means â€œ Chinesevirus is correct,2020-03-20T17:37:53Z,USAtoday,Hate,,Hate
nMv1F6BXcEE,Make China pay ðŸ’° for the damages they caused please ðŸ¤¦â€â™‚ï¸ thatâ€™s the china virus ðŸ¦  19,2020-04-23T20:54:54Z,abcNews,Hate,,Hate
eT47ulzfOMo,"The thing is though, trump said in one of his hundreds of press conferences, that he calls it the china virus because it comes from  china  ...  out here posing as a leaky faucet",2020-04-16T04:36:43Z,foxNews,Hate,,Hate
WIt1NUaSn5U,Why ABC called as covid19 instead as china virus?,2020-04-07T04:46:32Z,abcNews,Hate,,Hate
EDbAVSZmRVc,Think the china virus is looking for a cure for  itself after infecting kayleigh,2020-10-16T22:37:30Z,foxNews,Hate,,Hate
SibTCJU-xjY,"I'm middle class and we're working family and during Trump presidency I'm doing awesome. We never closed during the china virus, and out of 500 employees only 2 got the china disease, and on top of it they were working from home. (They recovered without any visible side effects.)",2020-09-06T21:28:16Z,foxNews,Hate,,Hate
G5tuci5i5g4,"This idiot Cuomo has balls releasing a ""leadership"" booklet. He is responsible for many of those who died in his state. Hes a joke...leading people to their own doom. Getting closer ro.election and of course their is now a stronger strain of wuhan flu going around. Predictable.  Lock us down again and stop us from being able to vote. The dems can see that they have lost us...now its control and divide.",2020-10-13T12:52:28Z,foxNews,Hate,,Hate
